,,,,,,,,,,,,,Cyclically,
"Stock Market Data Used in ""Irrational Exuberance"" Princeton University Press, 2000, 2005, 2015, updated",,,,,,,,,,,,Cyclically,Adjusted,
Robert J. Shiller ,,,,,,,,,,,,Adjusted,Total,
,,,,,,,,,,,,Price,Return Price,
,,,,  Consumer,,,,,Real,,Real,Earnings,Earnings,
,S&P,,,Price,,Long,,,Total,,TR,Ratio,Ratio,
,Comp.,Dividend,Earnings,Index,Date  ,Interest,Real,Real,Return,Real,Scaled,P/E10 or,P/E10 or,
Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Price,Earnings,Earnings,CAPE,CAPE,
1907.12,6.57,0.44,0.66,8.75,1907.96,3.85,192.52,12.89,1217.17,19.34,122.27,11.33,13.80,
1908.01,6.85,0.44,0.65,8.66,1908.04,3.87,202.93,12.94,1289.81,19.35,123.01,11.90,14.52,
1908.02,6.60,0.43,0.65,8.56,1908.12,3.86,197.70,12.98,1263.42,19.37,123.80,11.55,14.13,
1908.03,6.87,0.43,0.64,8.56,1908.21,3.85,205.78,12.88,1321.97,19.17,123.15,11.98,14.68,
1908.04,7.24,0.43,0.63,8.66,1908.29,3.84,214.48,12.64,1384.62,18.76,121.12,12.45,15.28,
1908.05,7.63,0.42,0.63,8.66,1908.37,3.83,226.04,12.54,1465.95,18.57,120.41,13.08,16.07,
1908.06,7.64,0.42,0.62,8.66,1908.46,3.82,226.33,12.44,1474.60,18.37,119.67,13.05,16.06,
1908.07,7.92,0.42,0.61,8.75,1908.54,3.82,232.08,12.21,1518.65,17.97,117.60,13.35,16.44,
1908.08,8.26,0.41,0.61,8.75,1908.62,3.81,242.04,12.11,1590.45,17.78,116.82,13.88,17.12,
1908.09,8.17,0.41,0.60,8.75,1908.71,3.80,239.40,12.01,1579.70,17.58,116.01,13.70,16.92,
1908.1,8.27,0.41,0.59,8.85,1908.79,3.79,239.73,11.79,1588.34,17.20,113.95,13.69,16.92,
1908.11,8.83,0.40,0.59,8.94,1908.87,3.78,253.24,11.57,1684.23,16.83,111.91,14.44,17.85,
1908.12,9.03,0.40,0.58,9.04,1908.96,3.77,256.25,11.35,1710.54,16.46,109.87,14.58,18.04,
1909.01,9.06,0.40,0.60,8.94,1909.04,3.76,259.84,11.57,1740.91,17.06,114.33,14.76,18.28,
1909.02,8.80,0.41,0.61,9.04,1909.12,3.77,249.72,11.54,1679.59,17.31,116.43,14.17,17.55,
1909.03,8.92,0.41,0.63,9.04,1909.21,3.79,253.13,11.63,1709.02,17.74,119.75,14.34,17.77,
1909.04,9.32,0.41,0.64,9.23,1909.29,3.80,259.03,11.49,1755.31,17.79,120.54,14.65,18.16,
1909.05,9.63,0.42,0.66,9.32,1909.37,3.81,264.91,11.46,1801.66,18.02,122.54,14.95,18.55,
1909.06,9.80,0.42,0.67,9.42,1909.46,3.82,266.86,11.44,1821.42,18.24,124.53,15.04,18.66,
1909.07,9.94,0.42,0.69,9.42,1909.54,3.84,270.68,11.53,1854.00,18.65,127.77,15.23,18.90,
1909.08,10.18,0.43,0.70,9.51,1909.62,3.85,274.44,11.50,1886.34,18.87,129.71,15.42,19.13,
1909.09,10.19,0.43,0.72,9.61,1909.71,3.86,271.99,11.48,1876.08,19.08,131.64,15.25,18.93,
1909.1,10.23,0.43,0.73,9.80,1909.79,3.87,267.75,11.34,1853.38,19.11,132.26,14.99,18.60,
1909.11,10.18,0.44,0.75,9.90,1909.87,3.89,263.88,11.32,1833.12,19.31,134.15,14.75,18.29,
1909.12,10.30,0.44,0.76,9.99,1909.96,3.90,264.45,11.30,1843.60,19.51,136.03,14.75,18.30,
1910.01,10.08,0.44,0.76,9.90,1910.04,3.91,261.29,11.47,1828.24,19.64,137.39,14.55,18.05,
1910.02,9.72,0.45,0.76,9.90,1910.12,3.92,251.96,11.54,1769.67,19.57,137.46,14.00,17.37,
1910.03,9.96,0.45,0.75,10.09,1910.21,3.92,253.31,11.38,1785.82,19.14,134.92,14.05,17.44,
1910.04,9.72,0.45,0.75,10.18,1910.29,3.93,244.90,11.34,1733.16,18.90,133.73,13.56,16.83,
1910.05,9.56,0.45,0.75,9.99,1910.37,3.93,245.45,11.62,1743.94,19.19,136.36,13.57,16.85,
1910.06,9.10,0.46,0.75,9.90,1910.46,3.94,235.89,11.79,1682.97,19.31,137.78,13.02,16.18,
1910.07,8.64,0.46,0.74,9.90,1910.54,3.95,223.96,11.86,1604.95,19.25,137.93,12.34,15.35,
1910.08,8.85,0.46,0.74,9.80,1910.62,3.95,231.64,12.04,1667.12,19.37,139.40,12.75,15.86,
1910.09,8.91,0.46,0.74,9.70,1910.71,3.96,235.49,12.22,1702.21,19.49,140.90,12.94,16.11,
1910.1,9.32,0.47,0.74,9.42,1910.79,3.96,253.79,12.66,1842.12,20.01,145.27,13.92,17.34,
1910.11,9.31,0.47,0.73,9.23,1910.87,3.97,258.75,12.99,1885.95,20.36,148.38,14.16,17.65,
1910.12,9.05,0.47,0.73,9.23,1910.96,3.97,251.52,13.06,1841.21,20.29,148.52,13.74,17.14,
1911.01,9.27,0.47,0.72,9.23,1911.04,3.98,257.64,13.06,1893.94,19.96,146.75,14.05,17.53,
1911.02,9.43,0.47,0.71,8.94,1911.12,3.98,270.45,13.48,1996.37,20.27,149.61,14.72,18.37,
1911.03,9.32,0.47,0.70,9.04,1911.21,3.99,264.48,13.34,1960.51,19.72,146.20,14.37,17.94,
1911.04,9.28,0.47,0.68,8.75,1911.29,3.99,271.93,13.77,2024.26,20.02,149.05,14.75,18.43,
1911.05,9.48,0.47,0.67,8.75,1911.37,3.99,277.79,13.77,2076.43,19.68,147.12,15.05,18.81,
1911.06,9.67,0.47,0.66,8.75,1911.46,3.99,283.36,13.77,2126.62,19.34,145.15,15.33,19.16,
1911.07,9.63,0.47,0.65,8.85,1911.54,4.00,279.15,13.62,2103.59,18.79,141.62,15.08,18.86,
1911.08,9.17,0.47,0.64,9.13,1911.62,4.00,257.51,13.20,1948.78,17.88,135.31,13.90,17.39,
1911.09,8.67,0.47,0.63,9.23,1911.71,4.00,240.96,13.06,1831.78,17.37,132.05,13.00,16.28,
1911.1,8.72,0.47,0.61,9.23,1911.79,4.00,242.35,13.06,1850.62,17.05,130.16,13.07,16.38,
1911.11,9.07,0.47,0.60,9.13,1911.87,4.01,254.70,13.20,1953.33,16.90,129.58,13.73,17.23,
1911.12,9.11,0.47,0.59,9.04,1911.96,4.01,258.52,13.34,1991.13,16.74,128.95,13.93,17.49,
1912.01,9.12,0.47,0.60,9.13,1912.04,4.01,256.11,13.22,1981.03,16.83,130.16,13.79,17.34,
1912.02,9.04,0.47,0.61,9.23,1912.12,4.05,251.24,13.11,1951.87,16.91,131.34,13.53,17.02,
1912.03,9.30,0.47,0.62,9.42,1912.21,4.08,253.25,12.87,1975.77,16.82,131.19,13.64,17.17,
1912.04,9.59,0.47,0.63,9.70,1912.29,4.12,253.46,12.51,1985.59,16.56,129.76,13.65,17.20,
1912.05,9.58,0.47,0.64,9.70,1912.37,4.16,253.20,12.53,1991.70,16.80,132.18,13.65,17.20,
1912.06,9.58,0.48,0.65,9.61,1912.46,4.19,255.71,12.68,2019.74,17.22,135.98,13.79,17.38,
1912.07,9.59,0.48,0.65,9.61,1912.54,4.23,255.97,12.70,2030.21,17.46,138.49,13.80,17.41,
1912.08,9.81,0.48,0.66,9.70,1912.62,4.27,259.28,12.60,2064.74,17.53,139.61,13.98,17.65,
1912.09,9.86,0.48,0.67,9.80,1912.71,4.30,258.07,12.50,2063.41,17.60,140.73,13.93,17.58,
1912.1,9.84,0.48,0.68,9.80,1912.79,4.34,257.55,12.52,2067.56,17.84,143.24,13.91,17.56,
1912.11,9.73,0.48,0.69,9.80,1912.87,4.38,254.67,12.54,2052.84,18.08,145.75,13.75,17.37,
1912.12,9.38,0.48,0.70,9.70,1912.96,4.41,247.91,12.69,2006.93,18.50,149.77,13.39,16.92,
1913.01,9.30,0.48,0.69,9.80,1913.04,4.45,243.41,12.56,1978.96,18.17,147.72,13.15,16.62,
1913.02,8.97,0.48,0.69,9.80,1913.12,4.43,234.78,12.56,1917.25,18.02,147.12,12.68,16.04,
1913.03,8.80,0.48,0.68,9.80,1913.21,4.40,230.33,12.56,1889.47,17.86,146.54,12.44,15.75,
1913.04,8.79,0.48,0.68,9.80,1913.29,4.38,230.06,12.56,1895.91,17.71,145.96,12.43,15.74,
1913.05,8.55,0.48,0.67,9.70,1913.37,4.35,226.09,12.69,1871.87,17.74,146.86,12.22,15.49,
1913.06,8.12,0.48,0.67,9.80,1913.46,4.33,212.53,12.56,1768.26,17.41,144.81,11.49,14.58,
1913.07,8.23,0.48,0.66,9.90,1913.54,4.31,213.23,12.44,1782.73,17.08,142.79,11.53,14.65,
1913.08,8.45,0.48,0.65,9.90,1913.62,4.28,218.93,12.44,1839.05,16.93,142.18,11.85,15.06,
1913.09,8.53,0.48,0.65,10.00,1913.71,4.26,218.79,12.31,1846.52,16.61,140.17,11.84,15.07,
1913.1,8.26,0.48,0.64,10.00,1913.79,4.23,211.87,12.31,1796.73,16.46,139.58,11.47,14.61,
1913.11,8.05,0.48,0.64,10.10,1913.87,4.21,204.44,12.19,1742.33,16.15,137.61,11.07,14.12,
1913.12,8.04,0.48,0.63,10.00,1913.96,4.18,206.23,12.31,1766.31,16.16,138.40,11.17,14.27,
1914.01,8.37,0.48,0.62,10.00,1914.04,4.16,214.69,12.18,1847.50,15.92,137.03,11.64,14.88,
1914.02,8.48,0.47,0.61,9.90,1914.12,4.17,219.71,12.18,1899.42,15.85,137.01,11.91,15.24,
1914.03,8.32,0.47,0.60,9.90,1914.21,4.17,215.56,12.05,1872.26,15.61,135.58,11.69,14.97,
1914.04,8.12,0.46,0.59,9.80,1914.29,4.18,212.53,12.04,1854.61,15.53,135.51,11.52,14.78,
1914.05,8.17,0.46,0.58,9.90,1914.37,4.19,211.68,11.79,1855.76,15.14,132.70,11.48,14.74,
1914.06,8.13,0.45,0.58,9.90,1914.46,4.19,210.64,11.66,1855.19,14.90,131.21,11.43,14.69,
1914.07,7.68,0.45,0.57,10.00,1914.54,4.20,196.99,11.41,1743.36,14.51,128.44,10.69,13.77,
1914.08,7.68,0.44,0.56,10.20,1914.62,4.21,193.13,11.06,1717.33,14.00,124.48,10.49,13.53,
1914.09,7.68,0.44,0.55,10.20,1914.71,4.21,193.13,10.94,1725.44,13.77,123.00,10.50,13.56,
1914.1,7.68,0.43,0.54,10.10,1914.79,4.22,195.04,10.92,1750.65,13.67,122.71,10.61,13.72,
1914.11,7.68,0.43,0.53,10.20,1914.87,4.23,193.13,10.69,1741.48,13.31,120.00,10.52,13.62,
1914.12,7.35,0.42,0.52,10.10,1914.96,4.23,186.66,10.67,1691.17,13.21,119.65,10.17,13.19,
1915.01,7.48,0.42,0.55,10.10,1915.04,4.24,189.96,10.69,1729.15,13.97,127.14,10.36,13.46,
1915.02,7.38,0.42,0.58,10.00,1915.12,4.22,189.30,10.82,1731.30,14.88,136.06,10.33,13.44,
1915.03,7.57,0.42,0.61,9.90,1915.21,4.21,196.13,10.95,1802.15,15.80,145.22,10.71,13.94,
1915.04,8.14,0.42,0.64,10.00,1915.29,4.19,208.79,10.86,1926.79,16.42,151.49,11.40,14.86,
1915.05,7.95,0.42,0.67,10.10,1915.37,4.18,201.90,10.77,1871.47,17.02,157.72,11.03,14.38,
1915.06,8.04,0.43,0.70,10.10,1915.46,4.16,204.18,10.79,1900.99,17.78,165.51,11.15,14.55,
1915.07,8.01,0.43,0.73,10.10,1915.54,4.15,203.42,10.81,1902.29,18.54,173.37,11.11,14.50,
1915.08,8.35,0.43,0.76,10.10,1915.62,4.13,212.06,10.84,1991.48,19.30,181.26,11.58,15.11,
1915.09,8.66,0.43,0.79,10.10,1915.71,4.11,219.93,10.86,2073.91,20.06,189.19,12.01,15.66,
1915.1,9.14,0.43,0.82,10.20,1915.79,4.10,229.84,10.77,2175.86,20.62,195.21,12.55,16.35,
1915.11,9.46,0.43,0.85,10.30,1915.87,4.08,235.58,10.69,2238.61,21.17,201.14,12.86,16.74,
1915.12,9.48,0.43,0.88,10.30,1915.96,4.07,236.08,10.71,2251.82,21.91,209.03,12.88,16.75,
1916.01,9.33,0.44,0.93,10.40,1916.04,4.05,230.11,10.87,2203.52,23.04,220.64,12.54,16.30,
1916.02,9.20,0.45,0.99,10.40,1916.12,4.07,226.90,11.14,2181.71,24.37,234.37,12.35,16.03,
1916.03,9.17,0.46,1.04,10.50,1916.21,4.08,224.01,11.30,2162.94,25.45,245.78,12.18,15.79,
1916.04,9.07,0.47,1.10,10.60,1916.29,4.10,219.48,11.45,2128.39,26.55,257.42,11.91,15.42,
1916.05,9.27,0.48,1.15,10.70,1916.37,4.11,222.22,11.61,2164.37,27.59,268.74,12.03,15.55,
1916.06,9.36,0.50,1.21,10.80,1916.46,4.13,222.30,11.76,2174.69,28.62,279.97,12.00,15.49,
1916.07,9.23,0.51,1.26,10.80,1916.54,4.14,219.21,12.01,2154.28,29.90,293.85,11.79,15.21,
1916.08,9.30,0.52,1.31,10.90,1916.62,4.16,218.85,12.16,2160.66,30.90,305.05,11.73,15.11,
1916.09,9.68,0.53,1.37,11.10,1916.71,4.17,223.69,12.19,2218.45,31.61,313.52,11.94,15.36,
1916.1,9.98,0.54,1.42,11.30,1916.79,4.19,226.54,12.22,2256.82,32.28,321.56,12.05,15.46,
1916.11,10.21,0.55,1.48,11.50,1916.87,4.20,227.73,12.25,2278.85,32.92,329.44,12.05,15.44,
1916.12,9.80,0.56,1.53,11.60,1916.96,4.22,216.70,12.38,2178.81,33.83,340.16,11.41,14.60,
1917.01,9.57,0.57,1.51,11.70,1917.04,4.23,209.80,12.51,2119.97,33.08,334.28,10.99,14.04,
1917.02,9.03,0.58,1.49,12.00,1917.12,4.26,193.02,12.43,1960.81,31.81,323.11,10.06,12.84,
1917.03,9.31,0.59,1.47,12.00,1917.21,4.29,199.00,12.66,2032.33,31.38,320.46,10.33,13.17,
1917.04,9.17,0.60,1.45,12.60,1917.29,4.32,186.68,12.28,1916.90,29.46,302.48,9.64,12.29,
1917.05,8.86,0.61,1.43,12.80,1917.37,4.34,177.55,12.31,1833.69,28.58,295.13,9.14,11.65,
1917.06,9.04,0.63,1.41,13.00,1917.46,4.37,178.37,12.33,1852.77,27.72,287.96,9.15,11.67,
1917.07,8.79,0.64,1.38,12.80,1917.54,4.40,176.14,12.74,1840.71,27.73,289.82,9.00,11.49,
1917.08,8.53,0.65,1.36,13.00,1917.62,4.43,168.30,12.76,1769.90,26.89,282.81,8.57,10.95,
1917.09,8.12,0.66,1.34,13.30,1917.71,4.46,156.60,12.68,1657.94,25.90,274.21,7.95,10.17,
1917.1,7.68,0.67,1.32,13.50,1917.79,4.49,145.92,12.70,1556.07,25.12,267.85,7.39,9.47,
1917.11,7.04,0.68,1.30,13.50,1917.87,4.51,133.76,12.90,1437.86,24.72,265.72,6.75,8.69,
1917.12,6.80,0.69,1.28,13.70,1917.96,4.54,127.31,12.92,1380.14,23.96,259.79,6.41,8.28,
1918.01,7.21,0.68,1.26,14.00,1918.04,4.57,132.10,12.46,1443.25,23.01,251.42,6.64,8.60,
1918.02,7.43,0.67,1.23,14.10,1918.12,4.56,135.16,12.19,1487.84,22.41,246.71,6.78,8.81,
1918.03,7.28,0.66,1.21,14.00,1918.21,4.56,133.38,12.09,1479.31,22.13,245.47,6.69,8.70,
1918.04,7.21,0.65,1.18,14.20,1918.29,4.55,130.24,11.74,1455.30,21.37,238.78,6.52,8.51,
1918.05,7.44,0.64,1.16,14.50,1918.37,4.55,131.61,11.32,1481.20,20.50,230.74,6.58,8.61,
1918.06,7.45,0.63,1.14,14.70,1918.46,4.54,129.99,10.99,1473.32,19.80,224.46,6.50,8.52,
1918.07,7.51,0.62,1.11,15.10,1918.54,4.54,127.57,10.53,1455.79,18.87,215.36,6.37,8.38,
1918.08,7.58,0.61,1.09,15.40,1918.62,4.53,126.25,10.16,1450.40,18.10,207.99,6.30,8.31,
1918.09,7.54,0.60,1.06,15.70,1918.71,4.52,123.19,9.80,1424.56,17.37,200.84,6.15,8.12,
1918.1,7.86,0.59,1.04,16.00,1918.79,4.52,126.01,9.46,1466.29,16.64,193.64,6.29,8.33,
1918.11,8.06,0.58,1.01,16.30,1918.87,4.51,126.83,9.13,1484.78,15.96,186.79,6.33,8.40,
1918.12,7.90,0.57,0.99,16.50,1918.96,4.51,122.81,8.86,1446.31,15.39,181.25,6.13,8.15,
1919.01,7.85,0.57,0.99,16.50,1919.04,4.50,122.03,8.81,1445.80,15.31,181.42,6.10,8.12,
1919.02,7.88,0.56,0.98,16.20,1919.12,4.54,124.77,8.92,1487.01,15.52,184.93,6.24,8.33,
1919.03,8.12,0.56,0.98,16.40,1919.21,4.58,127.00,8.76,1522.31,15.25,182.79,6.36,8.50,
1919.04,8.39,0.56,0.97,16.70,1919.29,4.62,128.86,8.55,1553.21,14.90,179.57,6.46,8.65,
1919.05,8.97,0.55,0.97,16.90,1919.37,4.66,136.14,8.40,1649.37,14.65,177.44,6.83,9.16,
1919.06,9.21,0.55,0.96,16.90,1919.46,4.70,139.78,8.35,1701.93,14.57,177.40,7.02,9.43,
1919.07,9.51,0.55,0.96,17.40,1919.54,4.74,140.19,8.06,1715.04,14.08,172.23,7.05,9.48,
1919.08,8.87,0.54,0.95,17.70,1919.62,4.77,128.54,7.87,1580.54,13.77,169.28,6.48,8.71,
1919.09,9.01,0.54,0.95,17.80,1919.71,4.81,129.84,7.78,1604.44,13.62,168.28,6.56,8.83,
1919.1,9.47,0.54,0.94,18.10,1919.79,4.85,134.20,7.61,1666.23,13.32,165.39,6.79,9.15,
1919.11,9.19,0.53,0.94,18.50,1919.87,4.89,127.42,7.39,1589.66,12.96,161.73,6.47,8.72,
1919.12,8.92,0.53,0.93,18.90,1919.96,4.93,121.06,7.19,1517.78,12.62,158.24,6.16,8.32,
1920.01,8.83,0.53,0.92,19.30,1920.04,4.97,117.35,7.02,1478.66,12.22,153.93,5.99,8.09,
1920.02,8.10,0.53,0.91,19.50,1920.12,4.98,106.55,6.93,1349.78,11.95,151.36,5.46,7.38,
1920.03,8.67,0.53,0.90,19.70,1920.21,4.99,112.89,6.84,1437.31,11.69,148.79,5.80,7.86,
1920.04,8.60,0.52,0.89,20.30,1920.29,5.00,108.67,6.61,1390.58,11.20,143.38,5.60,7.60,
1920.05,8.06,0.52,0.88,20.60,1920.37,5.01,100.36,6.50,1291.21,10.90,140.30,5.19,7.05,
1920.06,7.92,0.52,0.87,20.90,1920.46,5.02,97.20,6.38,1257.42,10.62,137.33,5.04,6.86,
1920.07,7.91,0.52,0.85,20.80,1920.54,5.03,97.54,6.39,1268.76,10.53,137.01,5.08,6.93,
1920.08,7.60,0.52,0.84,20.30,1920.62,5.04,96.03,6.53,1256.13,10.66,139.38,5.02,6.86,
1920.09,7.87,0.52,0.83,20.00,1920.71,5.05,100.93,6.60,1327.47,10.68,140.42,5.30,7.25,
1920.1,7.88,0.51,0.82,19.90,1920.79,5.06,101.57,6.62,1343.09,10.59,140.05,5.35,7.33,
1920.11,7.48,0.51,0.81,19.80,1920.87,5.07,96.90,6.63,1288.65,10.50,139.68,5.13,7.04,
1920.12,6.81,0.51,0.80,19.40,1920.96,5.08,90.04,6.74,1204.89,10.58,141.54,4.78,6.58,
1921.01,7.11,0.51,0.76,19.00,1921.04,5.09,95.99,6.83,1292.07,10.23,137.66,5.12,7.06,
1921.02,7.06,0.50,0.72,18.40,1921.12,5.02,98.42,6.99,1332.66,9.97,134.97,5.27,7.29,
1921.03,6.88,0.50,0.67,18.30,1921.21,4.96,96.43,6.97,1313.65,9.43,128.41,5.19,7.19,
1921.04,6.91,0.49,0.63,18.10,1921.29,4.89,97.92,6.99,1341.89,8.93,122.34,5.30,7.35,
1921.05,7.12,0.49,0.59,17.70,1921.37,4.83,103.18,7.09,1422.02,8.51,117.34,5.61,7.80,
1921.06,6.55,0.49,0.55,17.60,1921.46,4.76,95.46,7.07,1323.73,7.94,110.14,5.22,7.27,
1921.07,6.53,0.48,0.50,17.70,1921.54,4.70,94.63,6.97,1320.28,7.28,101.60,5.20,7.26,
1921.08,6.45,0.48,0.46,17.70,1921.62,4.63,93.47,6.91,1312.14,6.67,93.58,5.16,7.23,
1921.09,6.61,0.47,0.42,17.50,1921.71,4.56,96.88,6.93,1368.16,6.12,86.42,5.38,7.55,
1921.1,6.70,0.47,0.38,17.50,1921.79,4.50,98.20,6.86,1394.86,5.50,78.07,5.48,7.71,
1921.11,7.06,0.46,0.33,17.40,1921.87,4.43,104.07,6.84,1486.36,4.90,70.00,5.84,8.24,
1921.12,7.31,0.46,0.29,17.30,1921.96,4.37,108.38,6.82,1556.00,4.30,61.73,6.11,8.65,
1922.01,7.30,0.46,0.32,16.90,1922.04,4.30,110.80,7.05,1599.08,4.91,70.82,6.29,8.92,
1922.02,7.46,0.47,0.36,16.90,1922.12,4.31,113.22,7.11,1642.68,5.41,78.54,6.46,9.19,
1922.03,7.74,0.47,0.39,16.70,1922.21,4.31,118.88,7.26,1733.52,5.99,87.35,6.82,9.72,
1922.04,8.21,0.48,0.42,16.70,1922.29,4.32,126.10,7.32,1847.68,6.50,95.26,7.27,10.38,
1922.05,8.53,0.48,0.46,16.70,1922.37,4.32,131.01,7.38,1928.72,7.01,103.26,7.59,10.85,
1922.06,8.45,0.49,0.49,16.70,1922.46,4.33,129.79,7.45,1919.77,7.53,111.32,7.56,10.82,
1922.07,8.51,0.49,0.52,16.80,1922.54,4.33,129.93,7.47,1931.09,7.99,118.75,7.60,10.89,
1922.08,8.83,0.49,0.56,16.60,1922.62,4.34,136.44,7.62,2037.29,8.60,128.44,8.02,11.50,
1922.09,9.06,0.50,0.59,16.60,1922.71,4.34,139.99,7.69,2099.92,9.12,136.75,8.27,11.86,
1922.1,9.26,0.50,0.62,16.70,1922.79,4.35,142.23,7.71,2143.06,9.57,144.25,8.43,12.11,
1922.11,8.80,0.51,0.66,16.80,1922.87,4.35,134.36,7.72,2034.17,10.03,151.80,8.00,11.49,
1922.12,8.78,0.51,0.69,16.90,1922.96,4.36,133.26,7.74,2027.31,10.47,159.32,7.96,11.45,
1923.01,8.90,0.51,0.71,16.80,1923.04,4.36,135.88,7.81,2077.15,10.90,166.69,8.15,11.73,
1923.02,9.28,0.51,0.74,16.80,1923.12,4.34,141.69,7.84,2175.82,11.27,173.10,8.53,12.27,
1923.03,9.43,0.52,0.76,16.80,1923.21,4.31,143.98,7.86,2221.06,11.64,179.59,8.70,12.51,
1923.04,9.10,0.52,0.79,16.90,1923.29,4.29,138.12,7.84,2140.73,11.94,185.07,8.37,12.04,
1923.05,8.67,0.52,0.81,16.90,1923.37,4.26,131.59,7.87,2049.74,12.31,191.69,8.00,11.51,
1923.06,8.34,0.52,0.84,17.00,1923.46,4.24,125.84,7.85,1970.30,12.60,197.27,7.67,11.04,
1923.07,8.06,0.52,0.86,17.20,1923.54,4.21,120.20,7.78,1892.16,12.81,201.71,7.35,10.57,
1923.08,8.10,0.52,0.88,17.10,1923.62,4.19,121.50,7.85,1922.97,13.25,209.70,7.44,10.72,
1923.09,8.15,0.53,0.91,17.20,1923.71,4.16,121.54,7.83,1933.92,13.53,215.34,7.46,10.75,
1923.1,8.03,0.53,0.93,17.30,1923.79,4.14,119.06,7.81,1904.79,13.81,221.01,7.32,10.55,
1923.11,8.27,0.53,0.96,17.30,1923.87,4.11,122.62,7.83,1972.16,14.17,227.93,7.55,10.88,
1923.12,8.55,0.53,0.98,17.30,1923.96,4.09,126.77,7.86,2049.46,14.53,234.91,7.81,11.26,
1924.01,8.83,0.53,0.98,17.30,1924.04,4.06,130.92,7.88,2127.20,14.47,235.08,8.07,11.63,
1924.02,8.87,0.53,0.97,17.20,1924.12,4.04,132.28,7.95,2160.03,14.49,236.63,8.16,11.76,
1924.03,8.70,0.54,0.97,17.10,1924.21,4.03,130.50,8.03,2141.94,14.51,238.20,8.06,11.61,
1924.04,8.50,0.54,0.96,17.00,1924.29,4.01,128.25,8.10,2116.09,14.53,239.81,7.92,11.42,
1924.05,8.47,0.54,0.96,17.00,1924.37,3.99,127.80,8.12,2119.79,14.47,240.06,7.90,11.38,
1924.06,8.63,0.54,0.96,17.00,1924.46,3.98,130.21,8.15,2171.09,14.41,240.25,8.05,11.60,
1924.07,9.03,0.54,0.95,17.10,1924.54,3.96,135.45,8.13,2269.73,14.26,238.99,8.38,12.07,
1924.08,9.34,0.54,0.95,17.00,1924.62,3.94,140.92,8.20,2372.90,14.28,240.52,8.72,12.56,
1924.09,9.25,0.55,0.94,17.10,1924.71,3.93,138.75,8.18,2347.77,14.14,239.22,8.58,12.36,
1924.1,9.13,0.55,0.94,17.20,1924.79,3.91,136.15,8.15,2315.33,13.99,237.95,8.42,12.13,
1924.11,9.64,0.55,0.93,17.20,1924.87,3.89,143.76,8.18,2456.25,13.93,238.03,8.89,12.80,
1924.12,10.16,0.55,0.93,17.30,1924.96,3.88,150.64,8.15,2585.39,13.79,236.66,9.31,13.41,
1925.01,10.58,0.55,0.96,17.30,1925.04,3.86,156.87,8.22,2704.02,14.18,244.51,9.69,13.95,
1925.02,10.67,0.56,0.98,17.20,1925.12,3.85,159.12,8.33,2754.84,14.66,253.87,9.83,14.14,
1925.03,10.39,0.56,1.01,17.30,1925.21,3.83,154.05,8.34,2679.07,14.97,260.43,9.52,13.69,
1925.04,10.28,0.57,1.04,17.20,1925.29,3.82,153.30,8.45,2678.37,15.46,270.18,9.48,13.62,
1925.05,10.61,0.57,1.06,17.30,1925.37,3.80,157.31,8.46,2760.69,15.76,276.59,9.73,13.96,
1925.06,10.80,0.58,1.09,17.50,1925.46,3.79,158.30,8.43,2790.34,15.98,281.62,9.80,14.04,
1925.07,11.10,0.58,1.12,17.70,1925.54,3.77,160.86,8.39,2847.77,16.19,286.57,9.96,14.26,
1925.08,11.25,0.58,1.14,17.70,1925.62,3.76,163.03,8.45,2898.73,16.56,294.51,10.11,14.45,
1925.09,11.51,0.59,1.17,17.70,1925.71,3.74,166.80,8.51,2978.33,16.96,302.75,10.36,14.78,
1925.1,11.89,0.59,1.20,17.70,1925.79,3.73,172.30,8.57,3089.42,17.35,311.02,10.72,15.26,
1925.11,12.26,0.60,1.22,18.00,1925.87,3.71,174.71,8.49,3145.15,17.43,313.75,10.89,15.46,
1925.12,12.46,0.60,1.25,17.90,1925.96,3.70,178.55,8.60,3227.22,17.91,323.76,11.15,15.79,
1926.01,12.65,0.61,1.25,17.90,1926.04,3.68,181.27,8.71,3289.54,17.90,324.79,11.34,16.02,
1926.02,12.67,0.62,1.25,17.90,1926.12,3.65,181.56,8.81,3308.07,17.88,325.85,11.39,16.04,
1926.03,11.81,0.62,1.25,17.80,1926.21,3.62,170.18,8.97,3114.47,17.98,329.12,10.71,15.05,
1926.04,11.48,0.63,1.25,17.90,1926.29,3.60,164.50,9.03,3024.30,17.87,328.51,10.40,14.56,
1926.05,11.56,0.64,1.25,17.80,1926.37,3.57,166.58,9.19,3076.56,17.96,331.61,10.58,14.77,
1926.06,12.11,0.65,1.25,17.70,1926.46,3.54,175.49,9.35,3255.53,18.04,334.69,11.20,15.59,
1926.07,12.62,0.65,1.24,17.50,1926.54,3.51,184.97,9.56,3446.19,18.23,339.70,11.87,16.47,
1926.08,13.12,0.66,1.24,17.40,1926.62,3.48,193.41,9.73,3618.42,18.32,342.81,12.49,17.26,
1926.09,13.32,0.67,1.24,17.50,1926.71,3.45,195.23,9.78,3667.84,18.20,342.00,12.69,17.47,
1926.1,13.02,0.68,1.24,17.60,1926.79,3.43,189.75,9.84,3580.26,18.10,341.53,12.43,17.03,
